,0 Present day longitude (degrees),1 Present day latitude (degrees),2 Reconstructed longitude (degrees),3 Reconstructed latitude (degrees),4 Age (Ma),5 Time before mineralisation (Myr),6 Seafloor age (Myr),7 Segment length (km),8 Slab length (km),9 Distance to trench edge (km),10 Subducting plate normal velocity (km/Myr),11 Subducting plate parallel velocity (km/Myr),12 Overriding plate normal velocity (km/Myr),13 Overriding plate parallel velocity (km/Myr),14 Convergence normal rate (km/Myr),15 Convergence parallel rate (km/Myr),16 Subduction polarity (degrees),17 Subduction obliquity (degrees),18 Distance along margin (km),19 Subduction obliquity signed (radians),20 Ore Deposits Binary Flag (1 or 0)
21,-74.88115888888889,-39.44191777777778,-64.4583742568055,-44.465954386369596,0.0,44.5,32.089282662154304,60.09672233333333,2333.8246547777776,2333.8246547777776,23.85626444444444,35.46661999999999,-16.937005444444445,15.082659333333334,29.814492777777776,3.3017882222222226,5.6403331111111115,24.016487,774.4020366666666,0.13405436142489552,0.0
22,-74.88115888888889,-39.44191777777778,-62.43254262009462,-43.821167796320296,0.0,54.5,22.676333043384023,57.850230444444435,1684.068711777778,1684.068711777778,-8.89606877777778,-37.55378044444444,-13.634577222222225,-31.763471555555547,-1.0581739999999993,-29.701341333333335,8.216002222222224,60.55822877777778,774.4020366666666,-0.5639649818994341,0.0
23,-74.88115888888889,-39.44191777777778,-60.1285418077873,-41.96347627640147,0.0,64.5,14.720639020960965,55.365172222222235,532.3665218888889,532.3665218888889,-32.08197011111112,17.505443777777778,-20.607434777777776,-10.893387777777779,-16.60539111111111,5.034116777777777,10.453165888888886,42.49315411111112,774.4020366666666,-0.16045063042337712,0.0
24,-74.88115888888889,-39.44191777777778,-55.60199432157871,-42.333941449395425,0.0,74.5,10.99634002382702,55.39716666666667,284.4809535555556,261.6029505555556,-52.90118388888889,40.64506977777778,-47.63728755555555,1.313921,-12.853779111111113,10.75577322222222,9.55844,56.957374,774.4020366666666,-0.0793872212446379,0.0
25,-74.88115888888889,-39.44191777777778,-49.45795918354909,-43.27969097322199,0.0,84.5,11.439338462732817,56.43686555555556,1212.8338277777775,791.0474857777778,-28.556999777777783,70.80910855555555,-56.905214888888885,6.682226,9.526346666666665,59.662330555555556,7.087858222222222,35.661200111111114,774.4020366666666,0.47549654887917614,0.0
26,-74.88115888888889,-39.44191777777778,-43.2969130283984,-44.286749018282755,0.0,94.5,16.07924413689858,56.6814528888889,1071.527515222222,267.7488415555556,15.02962888888889,185.21912600000002,-38.89358877777778,3.5497864444444445,-4.323826222222221,207.74521166666665,3.5558859999999997,80.737944,774.4020366666666,-0.016844741765103442,0.0
27,-74.88115888888889,-39.44191777777778,-39.23650057283387,-45.23483042138106,0.0,104.5,27.361558387861436,55.62006766666667,446.0575442222222,446.0575442222222,46.95908211111111,65.42794866666665,-28.518105000000002,15.475862555555556,55.01902311111112,44.09048355555556,3.3330539999999997,38.59553955555556,774.4020366666666,0.6736192337022666,0.0
28,-74.88115888888889,-39.44191777777778,-36.533403005455035,-45.686843290563004,0.0,114.5,23.112929615373936,55.58834522222222,328.7883237777778,328.7883237777778,16.13142388888889,17.414796444444445,-7.7199574444444465,-12.950771444444445,16.494197666666665,-24.411446,5.540660444444444,51.37393433333333,774.4020366666666,0.8274657605788327,0.0
29,-74.88115888888889,-39.44191777777778,-37.11707999436784,-45.51600319847973,0.0,124.5,35.65983949028313,55.86678122222222,1002.6299617777779,1002.6299617777779,136.3219672222222,21.29379811111111,-2.331737444444445,17.593961777777782,99.45614955555554,142.1812901111111,7.589375222222223,55.08356066666666,774.4020366666666,0.961389496369967,0.0
30,-74.88115888888889,-39.44191777777778,-40.87965347375409,-46.079096454708164,0.0,134.5,41.6518823520296,55.75447133333334,446.90155744444445,446.90155744444445,102.11404944444443,13.90125888888889,30.90452311111111,4.060511555555554,34.00272366666667,104.94042611111111,11.729824666666666,72.31854733333334,774.4020366666666,1.2621967619999093,0.0
31,-74.88115888888889,-39.44191777777778,-44.46489421488407,-45.841561641327715,0.0,144.5,41.89304948161215,55.69347455555554,445.96955922222224,445.96955922222224,79.50570188888891,-8.491987555555555,3.813673333333334,10.355640222222222,68.73313777777778,50.22080866666666,14.36045288888889,36.90641755555556,774.4020366666666,0.6441385099155628,0.0
32,-74.88115888888889,-39.44191777777778,-45.070345266169376,-45.18380796157415,0.0,154.5,42.79564477896146,55.423122,444.5274441111111,444.5274441111111,76.45771777777779,-10.11023811111111,12.082043333333335,-23.16037155555556,48.806918666666675,57.08977666666667,14.34784511111111,51.299343,774.4020366666666,0.8953424406942514,0.0
33,-74.88115888888889,-39.44191777777778,-45.5086293889306,-42.57360605256413,0.0,164.5,34.702083678231745,55.61843777777777,445.96901966666667,442.2450925555556,54.44578177777778,-9.501036888888889,3.169883111111111,-27.276578666666666,33.16516711111112,52.66506911111111,15.78983288888889,58.18528777777777,774.4020366666666,1.015524841553497,0.0
34,-73.60239333333332,-35.12947111111111,-72.87127298075544,-35.68941566795013,0.0,4.5,32.06096757461249,54.600408444444454,1430.0231554444445,1430.0231554444445,67.01714790123457,54.93265728395062,-18.387646172839503,8.351191975308641,84.96145753086418,46.87679962962963,18.971193222222226,28.89890641975309,1269.5488677777778,0.5043810713101419,1.0
35,-73.60239333333332,-35.12947111111111,-71.01192954127143,-36.973567584664366,0.0,14.5,45.30698089222099,54.59954044444446,1880.6217834444444,1880.6217834444444,80.63430600000001,67.59981933333333,-22.93927055555556,8.062284777777776,102.18709577777778,61.47797200000001,18.990168666666666,30.70830022222222,1269.5488677777778,0.5359609372902433,0.0
36,-73.60239333333332,-35.12947111111111,-68.55045936036677,-38.38581903892165,0.0,24.5,51.418050415760284,54.62065866666667,1881.9209531111112,1881.9209531111112,53.36312477777777,67.20533077777779,-26.75643622222222,7.668978777777779,76.08105333333333,56.775828222222216,18.36539166666667,38.08419122222223,1269.5488677777778,0.664694523243161,0.0
37,-73.60239333333332,-35.12947111111111,-65.77596998411602,-39.25607331962827,0.0,34.5,46.36317104501279,54.69858511111111,1882.8357603333334,1882.8357603333334,5.892078222222225,33.33344144444443,-24.380744555555555,-4.367979222222222,25.375597888888883,26.67042822222222,17.492432,45.65358133333333,1269.5488677777778,0.7968052844846067,0.0
38,-73.60239333333332,-35.12947111111111,-63.258205418287744,-40.12500925806092,0.0,44.5,37.8494291601542,58.79402833333334,2832.1642272222225,2832.1642272222225,24.245081444444445,40.69128566666667,-21.951913222222224,10.863218666666665,39.510974999999995,10.785848222222223,17.35506411111111,24.824054555555556,1269.5488677777778,0.2629906974154051,1.0
39,-73.60239333333332,-35.12947111111111,-60.99982864550425,-39.52214185751427,0.0,54.5,27.44175985370935,56.47242788888889,2176.8404450000007,2176.8404450000007,6.057804444444444,-38.05745477777778,-10.691691555555554,-34.41223533333333,15.965494777777781,-28.303571111111108,19.61170711111111,48.06455833333334,1269.5488677777778,-0.3554962828834748,0.0
40,-73.60239333333332,-35.12947111111111,-58.52878274368703,-37.706117410264255,0.0,64.5,19.725869266007784,54.100001666666664,1037.4125584444444,1037.4125584444444,-29.34346966666667,10.882312555555556,-20.076956111111112,-15.252527444444448,-9.098116666666666,2.2036071111111113,21.638707222222223,56.401114222222226,1269.5488677777778,0.022243391758374066,0.0
41,-73.60239333333332,-35.12947111111111,-54.073130337474524,-38.05976105401982,0.0,74.5,14.154110694668699,54.267787,752.4729935555555,752.4729935555555,-54.57766188888888,30.65541311111111,-48.761632444444444,-8.056801222222221,-7.319356222222221,8.86489977777778,19.755139444444445,58.988399222222235,1269.5488677777778,0.8566226627496649,0.0
42,-73.60239333333332,-35.12947111111111,-48.13723771269652,-38.962893957691676,0.0,84.5,11.116792859711769,55.47850233333334,1710.411574888889,887.9043131111112,-41.31579744444444,64.41725144444445,-58.11802355555555,-4.470954666666666,0.8408507777777763,60.86037922222222,17.352514555555555,44.623721222222215,1269.5488677777778,0.6654617536974295,1.0
43,-73.60239333333332,-35.12947111111111,-42.303823014191494,-39.91801372217573,0.0,94.5,22.194853216824225,55.42029599999999,913.8954848888889,424.0788973333333,-37.280303777777775,189.45441,-39.667439333333334,-3.4150595555555556,-51.72724711111111,194.1369767777778,13.012159666666667,74.68382211111111,1269.5488677777778,-0.9637910430919181,0.0
44,-73.60239333333332,-35.12947111111111,-38.21880235998612,-40.867311755794326,0.0,104.5,33.29391696065681,54.755572777777786,942.304492,942.304492,32.565807444444445,73.6010388888889,-35.22507544444444,9.093547777777777,50.92900866666666,54.872230111111115,14.232673111111112,47.11802733333334,1269.5488677777778,0.8223647130359962,0.0
45,-73.60239333333332,-35.12947111111111,-35.32433204378775,-41.34385481227845,0.0,114.5,26.01469897360216,54.59218166666667,823.7345913333332,823.7345913333332,19.797933888888892,20.864398222222224,-7.08625588888889,-14.383812333333333,30.272216777777782,-20.073959888888886,15.772632222222223,57.887999111111114,1269.5488677777778,-0.47680145098862037,0.0
46,-73.60239333333332,-35.12947111111111,-35.71480065784643,-41.204029972246666,0.0,124.5,29.918772764150013,54.62162933333334,1498.827972888889,1357.4313576666668,113.8533701111111,46.30572988888889,-5.886717777777777,16.616899555555555,58.37110155555556,158.07993844444442,18.081355999999996,69.54641322222221,1269.5488677777778,1.2138138941873282,0.0
47,-73.60239333333332,-35.12947111111111,-39.049963868696395,-41.85030822558535,0.0,134.5,32.50425444269747,54.00081544444445,939.5649966666666,760.4092008888889,82.49828811111111,34.14857988888889,28.744598000000003,10.545270555555557,0.1907286666666663,108.96165333333333,22.956555777777776,85.27593477777778,1269.5488677777778,-0.20648583639976742,0.0
48,-73.60239333333332,-35.12947111111111,-42.38527914317427,-41.672560404181084,0.0,144.5,31.85919494626408,53.86474722222223,937.6093119999999,758.8827584444443,74.55384433333333,8.34328011111111,3.0364708888888896,11.12295722222222,50.51972955555555,63.38307466666667,25.424142333333336,50.73861433333334,1269.5488677777778,0.6313867197857745,0.0
49,-73.60239333333332,-35.12947111111111,-43.034146964434925,-41.00939734814351,0.0,154.5,32.39047698001439,53.69257888888889,934.0900556666668,826.7512132222222,72.19024055555555,6.087377111111111,15.965592666666666,-20.141516888888894,32.79835533333333,66.08576433333334,25.373906999999996,65.25906333333333,1269.5488677777778,1.1389855233256838,0.0
50,-73.60239333333332,-35.12947111111111,-43.41958830386406,-38.436462117262415,0.0,164.5,24.4902457008918,54.13628688888889,937.8376541111113,669.487118111111,51.564516000000005,1.9143135555555553,8.525751777777778,-26.06664055555556,18.96058011111111,58.35860499999999,26.72486411111111,72.30550711111111,1269.5488677777778,1.2619691688912456,0.0
51,-72.42472,-30.801904444444443,-71.69067134762403,-31.36096098504219,0.0,4.5,39.14811943994997,55.968906555555556,1928.005486333333,1928.005486333333,77.24292975308643,40.06565580246914,-16.964574197530865,12.009904938271607,93.92177716049382,28.425969629629623,6.488466777777778,16.86720765432099,1767.3258311111108,0.29438830484817397,1.0
52,-72.42472,-30.801904444444443,-69.83824461042784,-32.64051845894979,0.0,14.5,52.27094177044718,56.058554888888885,2378.813348888889,2378.813348888889,92.80098977777777,49.00059522222222,-21.373790666666668,12.855809222222224,113.58714255555556,38.29346533333334,5.965444111111112,18.343876666666667,1767.3258311111108,0.32016104380450583,1.0
53,-72.42472,-30.801904444444443,-67.41607331709422,-34.04230392804202,0.0,24.5,58.182850198650144,56.15953166666666,2380.7124834444444,2380.7124834444444,70.08629677777779,53.89413511111111,-25.227237666666667,13.297354333333335,91.33365766666667,38.68908377777778,5.317466222222222,23.997995444444445,1767.3258311111108,0.4188440430175849,0.0
54,-72.42472,-30.801904444444443,-64.71076913794215,-34.89930489128676,0.0,34.5,51.985070370674954,56.221110222222215,2382.2670647777777,2382.2670647777777,19.43371,30.528030777777776,-25.510775444444448,1.0273746666666668,38.185806,19.711308222222222,4.459931,20.78557277777778,1767.3258311111108,0.36277665840288736,0.0
